order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city,Product_price
OD1693,Komal,12-11-2017,2017,November,11,12,Food Grains,Dals & Pulses,424.02,0.26,148.98,573,35.13513514,East,Ramanadhapuram,573.26
OD1694,Jackson,12-11-2017,2017,November,11,12,Oil & Masala,Masalas,442.96,0.28,348.04,791,78.57142857,East,Tenkasi,791.28
OD1695,Muneer,01-10-2017,2017,October,10,1,Oil & Masala,Edible Oil & Ghee,1897.2,0.21,210.8,2108,11.11111111,East,Theni,2108.21
OD1696,Surya,14-12-2015,2015,December,12,14,Oil & Masala,Masalas,446.02,0.33,322.98,769,72.4137931,East,Ramanadhapuram,769.33
OD1697,Krithika,26-12-2016,2016,December,12,26,"Eggs, Meat & Fish",Fish,1568.64,0.25,495.36,2064,31.57894737,East,Ooty,2064.25
OD1698,Jonas,08-04-2015,2015,April,4,8,Oil & Masala,Edible Oil & Ghee,1446.09,0.15,1004.91,2451,69.49152542,East,Viluppuram,2451.15
OD1699,Shree,25-12-2018,2018,December,12,25,Snacks,Cookies,1972.08,0.29,268.92,2241,13.63636364,East,Virudhunagar,2241.29
OD1700,Haseena,10-01-2016,2016,January,1,10,"Eggs, Meat & Fish",Fish,728.96,0.27,343.04,1072,47.05882353,East,Tirunelveli,1072.27
OD1701,Arvind,07-11-2018,2018,November,11,7,Snacks,Cookies,420.98,0.11,258.02,679,61.29032258,East,Virudhunagar,679.11
OD1702,Sabeela,16-08-2015,2015,August,8,16,Oil & Masala,Spices,1959.08,0.2,318.92,2278,16.27906977,East,Perambalur,2278.2
OD1703,Ravi,01-03-2017,2017,March,3,1,"Eggs, Meat & Fish",Chicken,1064.7,0.12,105.3,1170,9.89010989,East,Dindigul,1170.12
OD1704,Ganesh,21-11-2016,2016,November,11,21,Bakery,Breads & Buns,744.72,0.29,111.28,856,14.94252874,East,Theni,856.29
OD1705,Verma,25-08-2018,2018,August,8,25,Oil & Masala,Edible Oil & Ghee,420.39,0.22,98.61,519,23.45679012,East,Krishnagiri,519.22
OD1706,Vinne,16-08-2016,2016,August,8,16,Snacks,Noodles,611.25,0.28,203.75,815,33.33333333,East,Chennai,815.28
OD1707,Ram,29-03-2017,2017,March,3,29,Beverages,Health Drinks,1373.25,0.19,457.75,1831,33.33333333,East,Ooty,1831.19
OD1708,Shah,18-09-2017,2017,September,9,18,Snacks,Cookies,2074.58,0.23,132.42,2207,6.382978723,South,Pudukottai,2207.23
OD1709,Verma,14-07-2017,2017,July,7,14,Bakery,Breads & Buns,913.5,0.22,136.5,1050,14.94252874,South,Trichy,1050.22
OD1710,Ridhesh,03-07-2018,2018,July,7,3,"Eggs, Meat & Fish",Fish,593.53,0.29,379.47,973,63.93442623,South,Cumbum,973.29
OD1711,Malik,27-06-2015,2015,June,6,27,Fruits & Veggies,Fresh Vegetables,1201.76,0.1,422.24,1624,35.13513514,South,Perambalur,1624.1
OD1712,Haseena,26-07-2015,2015,July,7,26,Snacks,Cookies,929.6,0.14,730.4,1660,78.57142857,South,Krishnagiri,1660.14
OD1713,Sundar,21-04-2016,2016,April,4,21,Snacks,Chocolates,705.03,0.25,287.97,993,40.84507042,South,Perambalur,993.25
OD1714,Ramesh,11-06-2016,2016,June,6,11,"Eggs, Meat & Fish",Eggs,1477.76,0.22,831.24,2309,56.25,South,Virudhunagar,2309.22
OD1715,Sharon,15-09-2016,2016,September,9,15,Fruits & Veggies,Fresh Fruits,1645.56,0.11,313.44,1959,19.04761905,South,Salem,1959.11
OD1716,Arvind,01-11-2016,2016,November,11,1,Snacks,Noodles,1320.08,0.34,955.92,2276,72.4137931,South,Vellore,2276.34
OD1717,Sudha,21-07-2018,2018,July,7,21,Fruits & Veggies,Fresh Fruits,1078.5,0.1,359.5,1438,33.33333333,South,Karur,1438.1
OD1718,Suresh,20-01-2015,2015,January,1,20,Beverages,Soft Drinks,434.16,0.28,168.84,603,38.88888889,South,Theni,603.28
OD1719,Ram,26-08-2017,2017,August,8,26,Beverages,Health Drinks,656.7,0.25,338.3,995,51.51515152,South,Theni,995.25
OD1720,Shree,13-09-2016,2016,September,9,13,Bakery,Breads & Buns,874.82,0.14,179.18,1054,20.48192771,South,Chennai,1054.14
OD1721,Shree,26-07-2015,2015,July,7,26,Food Grains,Organic Staples,1026.44,0.19,505.56,1532,49.25373134,South,Karur,1532.19
OD1722,Harish,04-09-2017,2017,September,9,4,"Eggs, Meat & Fish",Eggs,1042.8,0.12,853.2,1896,81.81818182,South,Krishnagiri,1896.12
OD1723,Amrish,21-04-2016,2016,April,4,21,Oil & Masala,Masalas,568.5,0.23,189.5,758,33.33333333,South,Theni,758.23
OD1724,Roshan,18-06-2016,2016,June,6,18,Oil & Masala,Spices,845.44,0.33,475.56,1321,56.25,South,Cumbum,1321.33
OD1725,Alan,05-09-2017,2017,September,9,5,Fruits & Veggies,Fresh Vegetables,1403.1,0.15,155.9,1559,11.11111111,South,Chennai,1559.15
OD1726,Mathew,03-02-2017,2017,February,2,3,Fruits & Veggies,Fresh Fruits,1666,0.14,784,2450,47.05882353,South,Bodi,2450.14
OD1727,Arvind,24-12-2018,2018,December,12,24,Oil & Masala,Masalas,563.16,0.1,424.84,988,75.43859649,South,Kanyakumari,988.1
OD1728,Hafiz,21-09-2016,2016,September,9,21,Snacks,Noodles,1458.54,0.18,539.46,1998,36.98630137,South,Cumbum,1998.18
OD1729,Kumar,20-01-2015,2015,January,1,20,Oil & Masala,Spices,1396.01,0.19,416.99,1813,29.87012987,South,Dharmapuri,1813.19
OD1730,Jackson,26-01-2018,2018,January,1,26,Snacks,Cookies,648.52,0.17,397.48,1046,61.29032258,South,Theni,1046.17
OD1731,Haseena,16-02-2017,2017,February,2,16,Oil & Masala,Masalas,545.2,0.33,394.8,940,72.4137931,South,Pudukottai,940.33
OD1732,Willams,12-04-2017,2017,April,4,12,Food Grains,Rice,567.76,0.11,36.24,604,6.382978723,South,Virudhunagar,604.11
OD1733,Ridhesh,19-07-2017,2017,July,7,19,"Eggs, Meat & Fish",Mutton,359.12,0.35,176.88,536,49.25373134,South,Coimbatore,536.35
OD1734,Veronica,17-12-2018,2018,December,12,17,Oil & Masala,Masalas,1273.32,0.13,298.68,1572,23.45679012,South,Theni,1572.13
OD1735,Rumaiza,25-12-2017,2017,December,12,25,"Eggs, Meat & Fish",Eggs,1317.27,0.17,993.73,2311,75.43859649,South,Coimbatore,2311.17
OD1736,Sundar,14-09-2015,2015,September,9,14,Snacks,Cookies,707.05,0.16,187.95,895,26.58227848,South,Tenkasi,895.16
OD1737,Sheeba,21-07-2018,2018,July,7,21,Snacks,Cookies,866.76,0.35,65.24,932,7.52688172,South,Tirunelveli,932.35
OD1738,Jonas,26-10-2018,2018,October,10,26,Beverages,Soft Drinks,616.5,0.19,68.5,685,11.11111111,South,Pudukottai,685.19
OD1739,Esther,24-09-2016,2016,September,9,24,Beverages,Health Drinks,454.3,0.27,371.7,826,81.81818182,South,Viluppuram,826.27
OD1740,Adavan,01-06-2015,2015,June,6,1,Beverages,Health Drinks,643.85,0.29,171.15,815,26.58227848,South,Tirunelveli,815.29
OD1741,Aditi,19-11-2018,2018,November,11,19,Oil & Masala,Edible Oil & Ghee,1045.17,0.11,613.83,1659,58.73015873,South,Tirunelveli,1659.11
OD1742,Jackson,19-07-2017,2017,July,7,19,Food Grains,Organic Staples,1614.6,0.25,455.4,2070,28.20512821,South,Pudukottai,2070.25
OD1743,Willams,14-12-2017,2017,December,12,14,Beverages,Health Drinks,2242.84,0.19,143.16,2386,6.382978723,South,Salem,2386.19
OD1744,Hafiz,07-12-2018,2018,December,12,7,Oil & Masala,Masalas,1668.8,0.17,715.2,2384,42.85714286,South,Tirunelveli,2384.17
OD1745,Anu,11-02-2015,2015,February,2,11,Beverages,Soft Drinks,1608,0.15,402,2010,25,South,Trichy,2010.15
OD1746,Sudha,15-09-2016,2016,September,9,15,Snacks,Chocolates,498.02,0.1,174.98,673,35.13513514,South,Cumbum,673.1
OD1747,Ganesh,25-07-2017,2017,July,7,25,"Eggs, Meat & Fish",Mutton,1782.67,0.12,220.33,2003,12.35955056,South,Trichy,2003.12
OD1748,Verma,19-08-2015,2015,August,8,19,Snacks,Noodles,945.69,0.34,141.31,1087,14.94252874,South,Kanyakumari,1087.34
OD1749,Veronica,19-05-2018,2018,May,5,19,Snacks,Cookies,1345.45,0.13,549.55,1895,40.84507042,South,Chennai,1895.13
OD1750,Muneer,14-10-2017,2017,October,10,14,Oil & Masala,Masalas,1876.16,0.35,255.84,2132,13.63636364,South,Madurai,2132.35
OD1751,Sheeba,15-10-2015,2015,October,10,15,Snacks,Noodles,1523.52,0.19,592.48,2116,38.88888889,South,Salem,2116.19
OD1752,Haseena,13-08-2018,2018,August,8,13,"Eggs, Meat & Fish",Eggs,2189.6,0.22,190.4,2380,8.695652174,South,Kanyakumari,2380.22
OD1753,Adavan,03-06-2018,2018,June,6,3,Fruits & Veggies,Fresh Fruits,1135.74,0.13,510.26,1646,44.92753623,South,Virudhunagar,1646.13
OD1754,Shree,15-06-2018,2018,June,6,15,Snacks,Noodles,1686.96,0.1,230.04,1917,13.63636364,South,Perambalur,1917.1
OD1755,Arvind,04-09-2018,2018,September,9,4,Food Grains,Dals & Pulses,1379.3,0.33,742.7,2122,53.84615385,South,Tirunelveli,2122.33
OD1756,Aditi,25-02-2018,2018,February,2,25,Bakery,Breads & Buns,1401.04,0.16,286.96,1688,20.48192771,South,Ramanadhapuram,1688.16
OD1757,Amrish,29-11-2018,2018,November,11,29,Fruits & Veggies,Fresh Fruits,1231.34,0.11,891.66,2123,72.4137931,South,Bodi,2123.11
OD1758,Sharon,20-11-2018,2018,November,11,20,"Eggs, Meat & Fish",Fish,1041.6,0.28,818.4,1860,78.57142857,South,Salem,1860.28
OD1759,Harish,13-08-2018,2018,August,8,13,Food Grains,Organic Staples,528.5,0.35,226.5,755,42.85714286,South,Chennai,755.35
OD1760,Roshan,12-06-2018,2018,June,6,12,Fruits & Veggies,Fresh Fruits,1077.44,0.33,106.56,1184,9.89010989,South,Ooty,1184.33
OD1761,Amrish,11-04-2016,2016,April,4,11,Bakery,Breads & Buns,1798.5,0.3,599.5,2398,33.33333333,South,Cumbum,2398.3
OD1762,Suresh,17-07-2018,2018,July,7,17,Food Grains,Rice,606.06,0.23,355.94,962,58.73015873,South,Kanyakumari,962.23
OD1763,Shree,20-11-2016,2016,November,11,20,Food Grains,Rice,578.6,0.31,473.4,1052,81.81818182,South,Ramanadhapuram,1052.31
OD1764,Sudha,16-07-2018,2018,July,7,16,Food Grains,Dals & Pulses,1487.46,0.17,419.54,1907,28.20512821,South,Tenkasi,1907.17
OD1765,Sheeba,15-06-2018,2018,June,6,15,"Eggs, Meat & Fish",Chicken,941.7,0.27,153.3,1095,16.27906977,South,Pudukottai,1095.27
OD1766,Amrish,20-12-2015,2015,December,12,20,Snacks,Chocolates,1677.48,0.18,319.52,1997,19.04761905,South,Pudukottai,1997.18
OD1767,Ramesh,21-03-2015,2015,March,3,21,Snacks,Cookies,743.4,0.25,141.6,885,19.04761905,South,Madurai,885.25
OD1768,Ganesh,08-03-2017,2017,March,3,8,Bakery,Breads & Buns,1341.2,0.22,1053.8,2395,78.57142857,South,Pudukottai,2395.22
OD1769,Arvind,11-04-2016,2016,April,4,11,Food Grains,Dals & Pulses,615.66,0.33,377.34,993,61.29032258,South,Pudukottai,993.33
OD1770,Sheeba,03-12-2016,2016,December,12,3,Bakery,Biscuits,790.5,0.28,484.5,1275,61.29032258,South,Nagercoil,1275.28
OD1771,Sundar,03-11-2015,2015,November,11,3,Oil & Masala,Masalas,1275.87,0.19,521.13,1797,40.84507042,South,Salem,1797.19
OD1772,Ganesh,11-08-2016,2016,August,8,11,Beverages,Health Drinks,417.24,0.13,314.76,732,75.43859649,South,Bodi,732.13
OD1773,Roshan,09-09-2018,2018,September,9,9,Food Grains,Rice,1262.09,0.23,806.91,2069,63.93442623,South,Perambalur,2069.23
OD1774,Harish,21-03-2015,2015,March,3,21,Snacks,Chocolates,1404.9,0.11,825.1,2230,58.73015873,South,Madurai,2230.11
OD1775,Komal,29-05-2017,2017,May,5,29,Food Grains,Atta & Flour,1802,0.29,318,2120,17.64705882,South,Madurai,2120.29
OD1776,Arvind,22-01-2017,2017,January,1,22,"Eggs, Meat & Fish",Eggs,1340.64,0.18,521.36,1862,38.88888889,South,Chennai,1862.18
OD1777,Shah,14-12-2015,2015,December,12,14,Bakery,Cakes,797.68,0.34,554.32,1352,69.49152542,South,Vellore,1352.34
OD1778,Shah,30-01-2018,2018,January,1,30,Bakery,Breads & Buns,686.84,0.33,205.16,892,29.87012987,South,Namakkal,892.33
OD1779,Kumar,28-09-2015,2015,September,9,28,Beverages,Soft Drinks,1488.24,0.1,419.76,1908,28.20512821,South,Theni,1908.1
OD1780,Malik,15-11-2018,2018,November,11,15,Bakery,Biscuits,1357.16,0.15,476.84,1834,35.13513514,South,Coimbatore,1834.15
OD1781,Ramesh,15-11-2018,2018,November,11,15,Bakery,Cakes,1505.12,0.33,130.88,1636,8.695652174,South,Ramanadhapuram,1636.33
OD1782,Verma,20-05-2016,2016,May,5,20,Food Grains,Rice,389.4,0.22,318.6,708,81.81818182,South,Krishnagiri,708.22
OD1783,Hafiz,23-12-2018,2018,December,12,23,Beverages,Health Drinks,831.48,0.27,182.52,1014,21.95121951,South,Coimbatore,1014.27
OD1784,Aditi,25-11-2018,2018,November,11,25,Beverages,Health Drinks,1120,0.16,880,2000,78.57142857,South,Kanyakumari,2000.16
OD1785,Sundar,25-02-2018,2018,February,2,25,Beverages,Health Drinks,700.26,0.28,360.74,1061,51.51515152,South,Dindigul,1061.28
OD1786,Yadav,01-05-2018,2018,May,5,1,Fruits & Veggies,Fresh Fruits,1132.74,0.29,694.26,1827,61.29032258,South,Kanyakumari,1827.29
OD1787,Arvind,21-07-2017,2017,July,7,21,Bakery,Cakes,1103.76,0.31,210.24,1314,19.04761905,South,Karur,1314.31
OD1788,Sundar,29-11-2018,2018,November,11,29,Snacks,Chocolates,833.28,0.25,158.72,992,19.04761905,South,Ooty,992.25
OD1789,Muneer,05-05-2017,2017,May,5,5,Fruits & Veggies,Fresh Fruits,716.88,0.22,107.12,824,14.94252874,South,Theni,824.22
OD1790,Willams,14-01-2017,2017,January,1,14,Fruits & Veggies,Fresh Vegetables,655.88,0.22,207.12,863,31.57894737,South,Dharmapuri,863.22
OD1791,Ganesh,22-01-2017,2017,January,1,22,Snacks,Noodles,2134.22,0.35,263.78,2398,12.35955056,South,Theni,2398.35
OD1792,Ganesh,02-05-2017,2017,May,5,2,Oil & Masala,Masalas,1412.84,0.22,446.16,1859,31.57894737,South,Viluppuram,1859.22
OD1793,Hafiz,02-09-2017,2017,September,9,2,Bakery,Cakes,658.95,0.26,296.05,955,44.92753623,South,Coimbatore,955.26
OD1794,Amrish,03-11-2015,2015,November,11,3,Bakery,Biscuits,1281.61,0.25,819.39,2101,63.93442623,South,Karur,2101.25
OD1795,Ram,22-12-2018,2018,December,12,22,Food Grains,Atta & Flour,1840.02,0.17,518.98,2359,28.20512821,South,Pudukottai,2359.17
OD1796,Vince,30-11-2018,2018,November,11,30,"Eggs, Meat & Fish",Mutton,693.7,0.2,297.3,991,42.85714286,South,Dharmapuri,991.2
OD1797,Amrish,26-04-2016,2016,April,4,26,Food Grains,Atta & Flour,959.28,0.13,753.72,1713,78.57142857,South,Pudukottai,1713.13
OD1798,Roshan,01-05-2018,2018,May,5,1,Bakery,Breads & Buns,858.24,0.16,482.76,1341,56.25,South,Viluppuram,1341.16
OD1799,Willams,27-11-2017,2017,November,11,27,"Eggs, Meat & Fish",Mutton,1981.6,0.23,495.4,2477,25,South,Kanyakumari,2477.23
OD1800,Sundar,12-12-2015,2015,December,12,12,Oil & Masala,Edible Oil & Ghee,1646.04,0.13,847.96,2494,51.51515152,West,Krishnagiri,2494.13
OD1801,Haseena,06-11-2018,2018,November,11,6,Food Grains,Dals & Pulses,1225.62,0.31,631.38,1857,51.51515152,West,Salem,1857.31
OD1802,Ravi,19-11-2018,2018,November,11,19,Beverages,Soft Drinks,954.8,0.35,409.2,1364,42.85714286,West,Chennai,1364.35
OD1803,Anu,07-08-2018,2018,August,8,7,Beverages,Health Drinks,888.74,0.31,312.26,1201,35.13513514,West,Nagercoil,1201.31
OD1804,Mathew,26-05-2016,2016,May,5,26,Bakery,Breads & Buns,790.79,0.15,236.21,1027,29.87012987,West,Ooty,1027.15
OD1805,Ridhesh,08-09-2017,2017,September,9,8,Bakery,Cakes,802.9,0.18,344.1,1147,42.85714286,West,Pudukottai,1147.18
OD1806,Ridhesh,13-02-2018,2018,February,2,13,Fruits & Veggies,Fresh Fruits,1616.44,0.24,140.56,1757,8.695652174,West,Ramanadhapuram,1757.24
OD1807,Surya,11-08-2015,2015,August,8,11,Snacks,Chocolates,1005.84,0.32,137.16,1143,13.63636364,West,Cumbum,1143.32
OD1808,Esther,21-11-2018,2018,November,11,21,Bakery,Biscuits,1335.95,0.11,1093.05,2429,81.81818182,West,Trichy,2429.11
OD1809,Malik,21-11-2016,2016,November,11,21,Beverages,Health Drinks,1489.2,0.3,700.8,2190,47.05882353,West,Madurai,2190.3
OD1810,Roshan,29-07-2018,2018,July,7,29,Oil & Masala,Edible Oil & Ghee,1929.52,0.24,238.48,2168,12.35955056,West,Krishnagiri,2168.24
OD1811,Akash,01-12-2018,2018,December,12,1,Bakery,Breads & Buns,1430.37,0.28,642.63,2073,44.92753623,West,Kanyakumari,2073.28
OD1812,Surya,26-02-2018,2018,February,2,26,Beverages,Health Drinks,1258.74,0.2,295.26,1554,23.45679012,West,Tenkasi,1554.2
OD1813,Mathew,15-12-2017,2017,December,12,15,Bakery,Biscuits,1460.49,0.23,180.51,1641,12.35955056,West,Tenkasi,1641.23
OD1814,Sabeela,19-06-2016,2016,June,6,19,Fruits & Veggies,Organic Vegetables,1107.51,0.31,165.49,1273,14.94252874,West,Kanyakumari,1273.31
OD1815,Malik,29-09-2015,2015,September,9,29,Oil & Masala,Spices,571.35,0.16,307.65,879,53.84615385,West,Trichy,879.16
OD1816,Verma,21-10-2017,2017,October,10,21,Snacks,Noodles,757.79,0.23,155.21,913,20.48192771,West,Virudhunagar,913.23
OD1817,Veena,02-02-2018,2018,February,2,2,"Eggs, Meat & Fish",Mutton,566.08,0.11,409.92,976,72.4137931,West,Perambalur,976.11
OD1818,Krithika,28-08-2016,2016,August,8,28,Fruits & Veggies,Fresh Vegetables,906.1,0.15,198.9,1105,21.95121951,West,Cumbum,1105.15
OD1819,Esther,20-01-2015,2015,January,1,20,"Eggs, Meat & Fish",Mutton,858,0.3,242,1100,28.20512821,West,Tirunelveli,1100.3
OD1820,James,22-12-2017,2017,December,12,22,Food Grains,Organic Staples,1733.82,0.18,708.18,2442,40.84507042,West,Chennai,2442.18
OD1821,Harish,26-12-2015,2015,December,12,26,Beverages,Soft Drinks,1421.54,0.14,499.46,1921,35.13513514,West,Krishnagiri,1921.14
OD1822,Yadav,04-11-2015,2015,November,11,4,Beverages,Health Drinks,1285.76,0.15,1010.24,2296,78.57142857,West,Dindigul,2296.15
OD1823,Krithika,10-11-2015,2015,November,11,10,Fruits & Veggies,Organic Vegetables,804.17,0.15,558.83,1363,69.49152542,West,Bodi,1363.15
OD1824,Ravi,02-10-2018,2018,October,10,2,Fruits & Veggies,Fresh Fruits,1239.2,0.25,309.8,1549,25,West,Madurai,1549.25
OD1825,Hussain,11-11-2017,2017,November,11,11,"Eggs, Meat & Fish",Fish,642.4,0.22,237.6,880,36.98630137,West,Bodi,880.22
OD1826,Ram,01-12-2017,2017,December,12,1,"Eggs, Meat & Fish",Eggs,861.3,0.24,623.7,1485,72.4137931,West,Tenkasi,1485.24
OD1827,Surya,29-12-2018,2018,December,12,29,Food Grains,Atta & Flour,553.6,0.19,311.4,865,56.25,West,Madurai,865.19
OD1828,Krithika,08-07-2018,2018,July,7,8,Beverages,Health Drinks,541.8,0.11,103.2,645,19.04761905,West,Chennai,645.11
OD1829,Alan,17-09-2015,2015,September,9,17,Bakery,Biscuits,1528.47,0.14,358.53,1887,23.45679012,West,Virudhunagar,1887.14
OD1830,Surya,15-05-2018,2018,May,5,15,Food Grains,Atta & Flour,464.36,0.26,146.64,611,31.57894737,West,Dharmapuri,611.26
OD1831,Arutra,03-07-2018,2018,July,7,3,Food Grains,Dals & Pulses,352.8,0.13,235.2,588,66.66666667,West,Dharmapuri,588.13
OD1832,Hussain,14-12-2016,2016,December,12,14,"Eggs, Meat & Fish",Chicken,1139.2,0.28,140.8,1280,12.35955056,West,Ramanadhapuram,1280.28
OD1833,Adavan,15-08-2017,2017,August,8,15,Food Grains,Rice,1738.8,0.2,193.2,1932,11.11111111,West,Chennai,1932.2
OD1834,Vidya,02-04-2018,2018,April,4,2,Snacks,Noodles,798.64,0.17,393.36,1192,49.25373134,West,Tenkasi,1192.17
OD1835,Surya,28-09-2018,2018,September,9,28,Oil & Masala,Edible Oil & Ghee,682.59,0.18,436.41,1119,63.93442623,West,Virudhunagar,1119.18
OD1836,Vidya,27-11-2018,2018,November,11,27,"Eggs, Meat & Fish",Eggs,401.17,0.26,119.83,521,29.87012987,West,Karur,521.26
OD1837,Suresh,16-11-2018,2018,November,11,16,Food Grains,Organic Staples,814.72,0.21,257.28,1072,31.57894737,West,Tirunelveli,1072.21
OD1838,Muneer,16-11-2018,2018,November,11,16,Bakery,Cakes,1408.5,0.23,156.5,1565,11.11111111,West,Nagercoil,1565.23
OD1839,Sheeba,11-09-2015,2015,September,9,11,Food Grains,Rice,1132.95,0.13,112.05,1245,9.89010989,West,Viluppuram,1245.13
OD1840,Anu,16-11-2018,2018,November,11,16,Food Grains,Rice,1227.32,0.21,784.68,2012,63.93442623,West,Dindigul,2012.21
OD1841,Suresh,17-11-2016,2016,November,11,17,Bakery,Biscuits,1378.24,0.11,509.76,1888,36.98630137,West,Ooty,1888.11
OD1842,Veronica,26-06-2017,2017,June,6,26,Fruits & Veggies,Fresh Vegetables,385.84,0.28,303.16,689,78.57142857,West,Theni,689.28
OD1843,Veronica,20-11-2016,2016,November,11,20,Fruits & Veggies,Fresh Fruits,657.75,0.31,219.25,877,33.33333333,West,Coimbatore,877.31
OD1844,Anu,23-05-2017,2017,May,5,23,"Eggs, Meat & Fish",Fish,915.99,0.19,691.01,1607,75.43859649,West,Virudhunagar,1607.19
OD1845,Rumaiza,12-08-2015,2015,August,8,12,Bakery,Cakes,1899.87,0.31,389.13,2289,20.48192771,West,Nagercoil,2289.31
OD1846,Veronica,01-12-2015,2015,December,12,1,Food Grains,Atta & Flour,1748,0.14,152,1900,8.695652174,West,Tirunelveli,1900.14
OD1847,Vinne,12-12-2016,2016,December,12,12,Oil & Masala,Masalas,2122.44,0.23,184.56,2307,8.695652174,West,Bodi,2307.23
OD1848,Yusuf,14-07-2018,2018,July,7,14,Oil & Masala,Spices,1697.64,0.1,323.36,2021,19.04761905,West,Vellore,2021.1
OD1849,Arutra,14-07-2018,2018,July,7,14,Oil & Masala,Masalas,834.24,0.29,429.76,1264,51.51515152,West,Chennai,1264.29
OD1850,Sudeep,03-11-2018,2018,November,11,3,Beverages,Soft Drinks,2277,0.31,198,2475,8.695652174,West,Perambalur,2475.31
OD1851,Arutra,08-11-2016,2016,November,11,8,"Eggs, Meat & Fish",Fish,1556.28,0.24,801.72,2358,51.51515152,West,Bodi,2358.24
OD1852,Harish,17-06-2015,2015,June,6,17,"Eggs, Meat & Fish",Fish,1919.73,0.15,237.27,2157,12.35955056,West,Tenkasi,2157.15
OD1853,Shree,18-10-2016,2016,October,10,18,Oil & Masala,Edible Oil & Ghee,1324.31,0.16,846.69,2171,63.93442623,West,Salem,2171.16
OD1854,Vinne,06-05-2017,2017,May,5,6,Beverages,Health Drinks,746.06,0.22,275.94,1022,36.98630137,West,Theni,1022.22
OD1855,Hussain,07-09-2018,2018,September,9,7,Snacks,Cookies,657.75,0.13,219.25,877,33.33333333,West,Krishnagiri,877.13
OD1856,Ramesh,13-01-2016,2016,January,1,13,Oil & Masala,Masalas,904.24,0.18,111.76,1016,12.35955056,West,Bodi,1016.18
OD1857,Yusuf,30-08-2017,2017,August,8,30,Snacks,Noodles,992.8,0.14,248.2,1241,25,West,Ramanadhapuram,1241.14
OD1858,Malik,20-04-2015,2015,April,4,20,Fruits & Veggies,Organic Vegetables,520.65,0.17,280.35,801,53.84615385,West,Salem,801.17
OD1859,Ganesh,18-12-2017,2017,December,12,18,"Eggs, Meat & Fish",Eggs,981.2,0.18,133.8,1115,13.63636364,West,Theni,1115.18
OD1860,Surya,17-11-2016,2016,November,11,17,Bakery,Biscuits,844.87,0.3,416.13,1261,49.25373134,West,Kanyakumari,1261.3
OD1861,Peer,19-06-2018,2018,June,6,19,"Eggs, Meat & Fish",Chicken,379.44,0.2,147.56,527,38.88888889,West,Vellore,527.2
OD1862,Adavan,14-07-2017,2017,July,7,14,Fruits & Veggies,Fresh Fruits,802.24,0.12,69.76,872,8.695652174,West,Virudhunagar,872.12
OD1863,Anu,08-04-2017,2017,April,4,8,Bakery,Cakes,733.96,0.26,510.04,1244,69.49152542,West,Kanyakumari,1244.26
OD1864,Vince,10-11-2015,2015,November,11,10,Food Grains,Atta & Flour,1194.48,0.35,701.52,1896,58.73015873,West,Perambalur,1896.35
OD1865,Akash,25-06-2016,2016,June,6,25,Oil & Masala,Edible Oil & Ghee,377.6,0.14,262.4,640,69.49152542,West,Madurai,640.14
OD1866,Haseena,08-10-2016,2016,October,10,8,Bakery,Biscuits,602.91,0.24,180.09,783,29.87012987,West,Bodi,783.24
OD1867,Sheeba,15-09-2018,2018,September,9,15,Snacks,Chocolates,1488.3,0.25,326.7,1815,21.95121951,West,Tirunelveli,1815.25
OD1868,Shah,07-07-2017,2017,July,7,7,Beverages,Soft Drinks,536.64,0.17,151.36,688,28.20512821,West,Nagercoil,688.17
OD1869,Yusuf,14-09-2016,2016,September,9,14,Fruits & Veggies,Fresh Vegetables,1928,0.14,482,2410,25,West,Chennai,2410.14
